epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3787666857242584,1.7169747352600098,0.14366666972637177,3.4808743000030518
1,0.5391333103179932,1.2770428657531738,0.3346666693687439,2.062692403793335
2,0.6152999997138977,1.0804661512374878,0.5173333287239075,1.5026897192001343
3,0.6644333600997925,0.9576262831687927,0.5676666498184204,1.291124939918518
4,0.6976333260536194,0.8688903450965881,0.675000011920929,0.959247887134552
5,0.7192000150680542,0.8074896335601807,0.7049999833106995,0.8509950041770935
6,0.7429333329200745,0.743821382522583,0.715666651725769,0.8251827955245972
7,0.7571333646774292,0.7007553577423096,0.7450000047683716,0.7387072443962097
8,0.7743666768074036,0.6561036109924316,0.7319999933242798,0.7653043270111084
9,0.8077333569526672,0.5582797527313232,0.7706666588783264,0.6805286407470703
10,0.818933367729187,0.5268098711967468,0.7776666879653931,0.6298320293426514
11,0.841533362865448,0.4599720239639282,0.7889999747276306,0.6383197903633118
