epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.12040000408887863,2.347158432006836,0.10066666454076767,2.555077075958252
1,0.14893333613872528,2.1896955966949463,0.10166666656732559,3.911031484603882
2,0.19083333015441895,2.0595357418060303,0.12333333492279053,2.8852148056030273
3,0.22089999914169312,1.9884120225906372,0.1119999960064888,3.097435474395752
4,0.24976666271686554,1.900244116783142,0.12700000405311584,2.8588125705718994
5,0.2770000100135803,1.836958885192871,0.17933332920074463,2.6182332038879395
6,0.2896333336830139,1.8110253810882568,0.15066666901111603,3.0707359313964844
7,0.3094666600227356,1.7693159580230713,0.2006666660308838,2.528661012649536
8,0.3158666789531708,1.7557849884033203,0.20633332431316376,2.3123350143432617
9,0.32840001583099365,1.7279083728790283,0.2396666705608368,2.2725915908813477
10,0.33383333683013916,1.7111608982086182,0.2516666650772095,2.2097418308258057
11,0.33820000290870667,1.7047978639602661,0.22966666519641876,2.4067673683166504
