epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.395633339881897,1.7747782468795776,0.16733333468437195,5.614247798919678
1,0.5640000104904175,1.2073142528533936,0.2906666696071625,2.662419319152832
2,0.6430000066757202,1.0124772787094116,0.41366666555404663,1.9940534830093384
3,0.6870333552360535,0.8772732615470886,0.656000018119812,1.007948875427246
4,0.7224666476249695,0.7903411388397217,0.7099999785423279,0.8427668213844299
5,0.7419000267982483,0.7331922054290771,0.7056666612625122,0.8569042086601257
6,0.7791333198547363,0.6262109875679016,0.7599999904632568,0.701869785785675
7,0.796999990940094,0.5780636668205261,0.781000018119812,0.638870894908905
8,0.8044000267982483,0.5574201941490173,0.7540000081062317,0.728537917137146
9,0.8327333331108093,0.48457053303718567,0.8006666302680969,0.5916394591331482
10,0.838699996471405,0.46449214220046997,0.7976666688919067,0.6033090949058533
11,0.850766658782959,0.42373326420783997,0.8059999942779541,0.5779821872711182
