epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.193900004029274,2.1660683155059814,0.10266666859388351,3.2088003158569336
1,0.2358333319425583,1.9466114044189453,0.1420000046491623,2.4655938148498535
2,0.27703332901000977,1.8847898244857788,0.26366665959358215,1.982658863067627
3,0.3059333264827728,1.8280816078186035,0.33033332228660583,1.740309238433838
4,0.325300008058548,1.7930890321731567,0.2770000100135803,1.931425929069519
5,0.3430333435535431,1.7363966703414917,0.3739999830722809,1.6871765851974487
6,0.3549666702747345,1.7143858671188354,0.33633333444595337,1.744173526763916
7,0.3657666742801666,1.6848232746124268,0.3763333261013031,1.6623902320861816
8,0.37433335185050964,1.667506456375122,0.382999986410141,1.6342368125915527
9,0.3810666799545288,1.654828429222107,0.3763333261013031,1.6841869354248047
10,0.3803666830062866,1.6560511589050293,0.37599998712539673,1.6550275087356567
11,0.3827666640281677,1.6525176763534546,0.3799999952316284,1.654078722000122
