epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3790000081062317,1.8848975896835327,0.14633333683013916,3.614550828933716
1,0.5390000343322754,1.2858178615570068,0.30533331632614136,2.0078349113464355
2,0.6181333661079407,1.0749722719192505,0.5976666808128357,1.181767225265503
3,0.6684666872024536,0.9374921917915344,0.6653333306312561,0.9941230416297913
4,0.6977666616439819,0.8553053736686707,0.6226666569709778,1.29144287109375
5,0.7410666942596436,0.7376980185508728,0.6980000138282776,0.890583872795105
6,0.755133330821991,0.6961841583251953,0.7283333539962769,0.7946624159812927
7,0.7657999992370605,0.6703237295150757,0.7233332991600037,0.8552592396736145
8,0.7869666814804077,0.6093123555183411,0.7599999904632568,0.698546290397644
9,0.7975000143051147,0.5796552896499634,0.7440000176429749,0.7419213652610779
10,0.8083333373069763,0.5428224205970764,0.7770000100135803,0.6549612283706665
11,0.8127000331878662,0.5260974764823914,0.778333306312561,0.6529436111450195
