epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3499999940395355,2.3091530799865723,0.11233333498239517,3.247446298599243
1,0.5135999917984009,1.3265539407730103,0.27033331990242004,2.344684600830078
2,0.5857000350952148,1.1478112936019897,0.36133334040641785,2.1844630241394043
3,0.6387666463851929,1.0061794519424438,0.5786666870117188,1.2227848768234253
4,0.6822333335876465,0.8961505889892578,0.6573333144187927,1.0341969728469849
5,0.7080333232879639,0.8244944214820862,0.6739999651908875,0.9453912377357483
6,0.7363333702087402,0.7484005689620972,0.6110000014305115,1.18012535572052
7,0.7815666794776917,0.6189343929290771,0.7603332996368408,0.6938043832778931
8,0.799666702747345,0.5637994408607483,0.7406666874885559,0.7534182667732239
9,0.8261333703994751,0.49332091212272644,0.8003333210945129,0.6085866093635559
10,0.8380333185195923,0.45460814237594604,0.7820000052452087,0.6605812907218933
11,0.8553333282470703,0.41106531023979187,0.8033333420753479,0.600386381149292
