epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.38776665925979614,1.9237996339797974,0.10466666519641876,4.292776107788086
1,0.5359333157539368,1.342374324798584,0.2316666692495346,2.562589168548584
2,0.6171333193778992,1.0950970649719238,0.4976666569709778,1.4860384464263916
3,0.6672000288963318,0.9490572810173035,0.672333300113678,0.9288301467895508
4,0.7038333415985107,0.8408368229866028,0.640666663646698,1.0522786378860474
5,0.7431666851043701,0.729830265045166,0.6896666884422302,0.8965110778808594
6,0.7614666819572449,0.6746558547019958,0.6916666626930237,0.9044650793075562
7,0.7845667004585266,0.6176844835281372,0.7839999794960022,0.6272482872009277
8,0.7953667044639587,0.5820617079734802,0.7759999632835388,0.640883207321167
9,0.8086333274841309,0.5408758521080017,0.793999969959259,0.6028116941452026
10,0.8209666609764099,0.5152206420898438,0.797333300113678,0.5880514979362488
11,0.8212666511535645,0.5100083947181702,0.7986666560173035,0.5908892154693604
