epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3905666768550873,1.7181369066238403,0.11100000143051147,3.9152512550354004
1,0.5427666902542114,1.2753100395202637,0.1496666669845581,2.968240737915039
2,0.6188333630561829,1.0727788209915161,0.5136666893959045,1.4516119956970215
3,0.6737666726112366,0.928536593914032,0.652999997138977,1.0477087497711182
4,0.7084333300590515,0.8365240097045898,0.637333333492279,1.1090742349624634
5,0.756433367729187,0.6978273391723633,0.753333330154419,0.7220468521118164
6,0.773900032043457,0.6442483067512512,0.7613333463668823,0.7013869285583496
7,0.800266683101654,0.5651538968086243,0.784333348274231,0.6604987978935242
8,0.8113333582878113,0.5302658677101135,0.781333327293396,0.6488394141197205
9,0.8305000066757202,0.47689294815063477,0.7893333435058594,0.6511968374252319
10,0.8417666554450989,0.4515078365802765,0.7923333048820496,0.6326307058334351
11,0.8467000126838684,0.4324406683444977,0.7943333387374878,0.6240484118461609
