epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.2984333336353302,2.1392507553100586,0.17533333599567413,2.612062931060791
1,0.42703333497047424,1.5602775812149048,0.26866665482521057,2.1930959224700928
2,0.5142999887466431,1.3473148345947266,0.5336666703224182,1.2751641273498535
3,0.5764333605766296,1.1939595937728882,0.562666654586792,1.2689350843429565
4,0.6236333250999451,1.075374722480774,0.5999999642372131,1.162868857383728
5,0.6472333669662476,1.0021796226501465,0.6663333177566528,0.9510114789009094
6,0.6784666776657104,0.9225642085075378,0.6473333239555359,1.074223279953003
7,0.7170000076293945,0.8060210943222046,0.7476666569709778,0.7351925373077393
8,0.7335667014122009,0.7615466713905334,0.753333330154419,0.7067182660102844
9,0.762333333492279,0.6834098100662231,0.7716666460037231,0.6748475432395935
10,0.7700333595275879,0.6566368341445923,0.762666642665863,0.688899576663971
11,0.7853666543960571,0.6151360273361206,0.7860000133514404,0.6478988528251648
