epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.15119999647140503,2.3162283897399902,0.20733332633972168,2.140470504760742
1,0.21853333711624146,2.015587091445923,0.22166666388511658,2.0610766410827637
2,0.2598666548728943,1.9019845724105835,0.312666654586792,1.95905601978302
3,0.3062666654586792,1.8017603158950806,0.375,1.5880547761917114
4,0.35083332657814026,1.6976615190505981,0.4153333306312561,1.5312672853469849
5,0.38946667313575745,1.6213592290878296,0.4556666612625122,1.44776451587677
6,0.4157000184059143,1.5344690084457397,0.43066665530204773,1.6586103439331055
7,0.47403332591056824,1.4095889329910278,0.5590000152587891,1.301371455192566
8,0.5160000324249268,1.3104746341705322,0.6223333477973938,1.074148178100586
9,0.5441666841506958,1.2472012042999268,0.6089999675750732,1.1416003704071045
10,0.5856000185012817,1.1453148126602173,0.6779999732971191,0.9466564655303955
11,0.6151666641235352,1.0847853422164917,0.6473333239555359,1.0316689014434814
