epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.41723334789276123,1.6875697374343872,0.11133333295583725,4.339145660400391
1,0.5623000264167786,1.2201322317123413,0.2446666657924652,2.5665760040283203
2,0.6346666812896729,1.0280441045761108,0.5806666612625122,1.1790590286254883
3,0.6790333390235901,0.8987988829612732,0.668666660785675,0.9449788928031921
4,0.7124333381652832,0.8092162609100342,0.6983333230018616,0.8910273313522339
5,0.7415666580200195,0.7323348522186279,0.7086666822433472,0.8149696588516235
6,0.7602333426475525,0.6794211864471436,0.7239999771118164,0.8561838269233704
7,0.7786000370979309,0.622426450252533,0.7383333444595337,0.7807084918022156
8,0.794533371925354,0.5794660449028015,0.7496666312217712,0.7334787249565125
9,0.8025000095367432,0.5558531284332275,0.7009999752044678,0.9554923176765442
10,0.8434333205223083,0.44252344965934753,0.7796666622161865,0.6762791275978088
11,0.8565333485603333,0.4028718173503876,0.7689999938011169,0.7266912460327148
