epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3846000134944916,1.809374213218689,0.17233332991600037,2.7484066486358643
1,0.5397000312805176,1.282191514968872,0.27000001072883606,2.433685302734375
2,0.6184333562850952,1.0771275758743286,0.5663333535194397,1.2685719728469849
3,0.6688666939735413,0.934227466583252,0.684333324432373,0.899605393409729
4,0.7006666660308838,0.849147617816925,0.653333306312561,1.0735466480255127
5,0.7485333681106567,0.7162089347839355,0.7429999709129333,0.7486166954040527
6,0.7651000022888184,0.672620952129364,0.6966666579246521,0.8708860874176025
7,0.7902666926383972,0.6002201437950134,0.7720000147819519,0.6575020551681519
8,0.8022333383560181,0.5632563233375549,0.7683333158493042,0.6465262174606323
9,0.8176666498184204,0.5241188406944275,0.7706666588783264,0.6706438660621643
10,0.8223333358764648,0.5047085285186768,0.7883332967758179,0.6120449304580688
11,0.8299000263214111,0.48780062794685364,0.796999990940094,0.5928525924682617
