epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.35856667160987854,2.0556752681732178,0.14999999105930328,3.6563732624053955
1,0.5349666476249695,1.333391547203064,0.23666666448116302,2.4594621658325195
2,0.6297667026519775,1.064281940460205,0.5509999990463257,1.286847710609436
3,0.680566668510437,0.9070665836334229,0.6326666474342346,1.0878723859786987
4,0.7248666882514954,0.7918254137039185,0.6656666398048401,0.9705872535705566
5,0.753433346748352,0.7039600610733032,0.7406666874885559,0.7883013486862183
6,0.7777000069618225,0.6438875198364258,0.7129999995231628,0.8471704125404358
7,0.8165333271026611,0.5256614685058594,0.7913333177566528,0.6072061657905579
8,0.8321666717529297,0.48050734400749207,0.7863333225250244,0.6238511204719543
9,0.8572333455085754,0.40735486149787903,0.8113332986831665,0.5581400990486145
10,0.8634333610534668,0.38257309794425964,0.8053333163261414,0.5448102951049805
11,0.8842999935150146,0.3313297629356384,0.8166666626930237,0.5306292772293091
