epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3144666850566864,1.8921327590942383,0.10966666787862778,4.613488674163818
1,0.4251333475112915,1.5710490942001343,0.14499999582767487,5.170027732849121
2,0.4842333495616913,1.428384780883789,0.3619999885559082,2.0302162170410156
3,0.5289333462715149,1.3182141780853271,0.468999981880188,1.6050130128860474
4,0.5631666779518127,1.2271875143051147,0.5066666603088379,1.490380883216858
5,0.5959333181381226,1.1482902765274048,0.5299999713897705,1.38322114944458
6,0.6116333603858948,1.1005152463912964,0.5883333086967468,1.1896708011627197
7,0.631766676902771,1.0485482215881348,0.5073333382606506,1.5129168033599854
8,0.6620333194732666,0.9476455450057983,0.5723333358764648,1.3150335550308228
9,0.6873999834060669,0.8897520899772644,0.6033333539962769,1.197521448135376
10,0.6893333196640015,0.8658504486083984,0.5830000042915344,1.2739454507827759
11,0.7038666605949402,0.8390591144561768,0.6010000109672546,1.1995296478271484
