epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.17786666750907898,3.856464385986328,0.10066666454076767,5.740792274475098
1,0.2641333341598511,2.422692060470581,0.10966666787862778,4.528115272521973
2,0.3178666830062866,2.1541078090667725,0.1119999960064888,4.650324821472168
3,0.3420666754245758,2.0629265308380127,0.14399999380111694,3.1914258003234863
4,0.3719666600227356,1.9685159921646118,0.12433332949876785,3.5510311126708984
5,0.39123332500457764,1.86823570728302,0.1733333319425583,3.2971229553222656
6,0.4106000065803528,1.7823121547698975,0.1483333259820938,3.5449378490448
7,0.42480000853538513,1.7339977025985718,0.16200000047683716,3.694265604019165
8,0.43863335251808167,1.6732574701309204,0.1599999964237213,3.9586191177368164
9,0.44066667556762695,1.6822350025177002,0.1586666703224182,4.118884563446045
