epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.34283334016799927,1.7862470149993896,0.09699999541044235,2.9475765228271484
1,0.5041000247001648,1.3672796487808228,0.2226666659116745,2.6448869705200195
2,0.5927333235740662,1.143076777458191,0.4829999804496765,1.4543288946151733
3,0.6480000019073486,0.999337911605835,0.5579999685287476,1.241019606590271
4,0.6918333172798157,0.8917315602302551,0.6796666383743286,0.92625492811203
5,0.7171666622161865,0.8220725059509277,0.6949999928474426,0.8960055112838745
6,0.7404000163078308,0.7494834065437317,0.7049999833106995,0.8717849850654602
7,0.7856000065803528,0.6252392530441284,0.7569999694824219,0.7010833024978638
8,0.8018333315849304,0.5706456899642944,0.7636666297912598,0.6756498217582703
9,0.8278000354766846,0.4946959614753723,0.7839999794960022,0.6175108551979065
10,0.8361999988555908,0.4686835706233978,0.7926666736602783,0.6062040328979492
11,0.8483999967575073,0.432696133852005,0.7986666560173035,0.593407154083252
