epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.24236667156219482,2.072941541671753,0.10266666859388351,3.116391658782959
1,0.35313335061073303,1.7298321723937988,0.29633334279060364,1.8789994716644287
2,0.41280001401901245,1.5733023881912231,0.41999998688697815,1.6353778839111328
3,0.46486666798591614,1.4516139030456543,0.4009999930858612,1.6138211488723755
4,0.5176666975021362,1.3141975402832031,0.5543333292007446,1.2164674997329712
5,0.5453000068664551,1.2556360960006714,0.5793333053588867,1.1832234859466553
6,0.5630000233650208,1.2111848592758179,0.5796666741371155,1.1350876092910767
7,0.5875333547592163,1.1451921463012695,0.5879999995231628,1.098260521888733
8,0.6089333295822144,1.0914336442947388,0.578000009059906,1.1400893926620483
9,0.6124666929244995,1.0759004354476929,0.5866666436195374,1.132509708404541
10,0.6189666986465454,1.057403802871704,0.5913333296775818,1.1118735074996948
11,0.6220666766166687,1.0542904138565063,0.590666651725769,1.1100654602050781
