epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3972000181674957,1.8842583894729614,0.1446666717529297,4.709137439727783
1,0.5472000241279602,1.2794684171676636,0.17266666889190674,3.658783197402954
2,0.6348333358764648,1.0338597297668457,0.43033331632614136,1.9261033535003662
3,0.6769000291824341,0.9126421809196472,0.6146666407585144,1.1077020168304443
4,0.697700023651123,0.8512971997261047,0.6223333477973938,1.0991594791412354
5,0.7410333156585693,0.7380322813987732,0.7149999737739563,0.867483377456665
6,0.758733332157135,0.6884307265281677,0.6913333535194397,0.8905332684516907
7,0.781499981880188,0.6214815974235535,0.7229999899864197,0.810998260974884
8,0.798466682434082,0.5719313025474548,0.7253333330154419,0.8257654309272766
9,0.8051666617393494,0.5568353533744812,0.7426666617393494,0.7640970945358276
10,0.8075000047683716,0.5403404831886292,0.7543333172798157,0.7356380224227905
11,0.8136000037193298,0.5282578468322754,0.7630000114440918,0.7003350257873535
