epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3833000063896179,1.7323452234268188,0.1509999930858612,3.4917593002319336
1,0.5339999794960022,1.2925604581832886,0.2553333342075348,2.2227823734283447
2,0.615066647529602,1.0832488536834717,0.5413333177566528,1.374245047569275
3,0.6672000288963318,0.9483190774917603,0.6943333148956299,0.869442343711853
4,0.7023000121116638,0.8570672869682312,0.621999979019165,1.0904556512832642
5,0.7431333661079407,0.7328124046325684,0.7463333010673523,0.7270795106887817
6,0.7623666524887085,0.670702338218689,0.7576666474342346,0.6951412558555603
7,0.7749000191688538,0.6439343690872192,0.7580000162124634,0.6783904433250427
8,0.8021000027656555,0.5657832622528076,0.7876666784286499,0.6293429732322693
9,0.812666654586792,0.5300021767616272,0.7766666412353516,0.6441609859466553
10,0.8246333599090576,0.49383220076560974,0.8066666722297668,0.5783857107162476
11,0.833733320236206,0.4741952419281006,0.7989999651908875,0.5894099473953247
