epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3746333420276642,1.7834303379058838,0.14266666769981384,3.742330312728882
1,0.5095333456993103,1.3479084968566895,0.23399999737739563,2.481088638305664
2,0.5941666960716248,1.1410430669784546,0.5069999694824219,1.4005566835403442
3,0.6412000060081482,1.0147544145584106,0.6206666827201843,1.1007015705108643
4,0.6749666929244995,0.9116654396057129,0.6926666498184204,0.9005681872367859
5,0.7086666822433472,0.8380417823791504,0.6679999828338623,0.9932984709739685
6,0.7515000104904175,0.706239640712738,0.7163333296775818,0.83663409948349
7,0.7683666944503784,0.655804455280304,0.7426666617393494,0.744046688079834
8,0.7822333574295044,0.6210102438926697,0.7606666684150696,0.6974291205406189
9,0.7930333614349365,0.5906932353973389,0.7673333287239075,0.701425313949585
10,0.8182333707809448,0.516075849533081,0.7820000052452087,0.6649317741394043
11,0.8292999863624573,0.48527857661247253,0.7839999794960022,0.6574276089668274
