epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3799000084400177,1.7563873529434204,0.10266666859388351,4.024226665496826
1,0.5234333276748657,1.3323866128921509,0.1509999930858612,3.298710823059082
2,0.6006333231925964,1.1264020204544067,0.40433332324028015,1.9112759828567505
3,0.6570667028427124,0.9634097218513489,0.6499999761581421,0.9847282767295837
4,0.6977666616439819,0.8709709644317627,0.6903333067893982,0.8884990215301514
5,0.7245333194732666,0.7916617393493652,0.6913333535194397,0.9006399512290955
6,0.7659333348274231,0.663377046585083,0.7549999952316284,0.7284806370735168
7,0.7875000238418579,0.607578694820404,0.7646666765213013,0.6743741631507874
8,0.8115666508674622,0.5288534164428711,0.7849999666213989,0.6486694812774658
9,0.8235000371932983,0.4985343813896179,0.7829999923706055,0.6435654163360596
10,0.8421333432197571,0.4481855630874634,0.7993333339691162,0.6339113116264343
11,0.8465999960899353,0.43214040994644165,0.8026666641235352,0.6150006055831909
