epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.38216668367385864,1.7053542137145996,0.1276666671037674,4.226657867431641
1,0.5209333300590515,1.3233013153076172,0.16200000047683716,5.140396595001221
2,0.5878666639328003,1.1541415452957153,0.4386666715145111,1.7333357334136963
3,0.6313333511352539,1.0424071550369263,0.6486666798591614,1.001436710357666
4,0.6641333699226379,0.9487725496292114,0.6036666631698608,1.1668024063110352
5,0.711899995803833,0.8142673969268799,0.7109999656677246,0.8330806493759155
6,0.7355000376701355,0.7527413964271545,0.6783333420753479,0.9275342226028442
7,0.7581333518028259,0.681830644607544,0.7406666874885559,0.750939130783081
8,0.7729666829109192,0.6472827792167664,0.7536666393280029,0.7297898530960083
9,0.7777000069618225,0.627610445022583,0.7146666646003723,0.847700834274292
10,0.7973333597183228,0.577099084854126,0.7633333206176758,0.6841174960136414
11,0.8077000379562378,0.5438290238380432,0.7693333029747009,0.6809167265892029
