epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3070666790008545,1.8736069202423096,0.11599999666213989,3.068638324737549
1,0.4658333361148834,1.450169324874878,0.21299999952316284,2.910611867904663
2,0.557033360004425,1.2284947633743286,0.57833331823349,1.1660939455032349
3,0.6298666596412659,1.0566484928131104,0.6129999756813049,1.1534333229064941
4,0.6747999787330627,0.9354729652404785,0.4753333330154419,1.7620667219161987
5,0.7260333299636841,0.8052494525909424,0.7129999995231628,0.8319388031959534
6,0.7503333687782288,0.7312570214271545,0.7403333187103271,0.7460004687309265
7,0.7621333599090576,0.6899288296699524,0.7146666646003723,0.8511687517166138
8,0.7876666784286499,0.6188018918037415,0.762666642665863,0.6849488019943237
9,0.8025333285331726,0.5778434872627258,0.7823333144187927,0.6350625157356262
10,0.8109333515167236,0.5535464286804199,0.7856666445732117,0.6452930569648743
11,0.8252000212669373,0.5116000175476074,0.7913333177566528,0.6204549670219421
