epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.38376668095588684,1.9305052757263184,0.10433333367109299,5.070210933685303
1,0.5391333103179932,1.3320597410202026,0.17166666686534882,2.7681832313537598
2,0.6191999912261963,1.0916000604629517,0.5233333110809326,1.4800771474838257
3,0.6668999791145325,0.9450846314430237,0.6443333029747009,1.0525041818618774
4,0.7020999789237976,0.8488999009132385,0.6933333277702332,0.8677281737327576
5,0.7235333323478699,0.7854243516921997,0.6890000104904175,0.9522428512573242
6,0.7614666819572449,0.6769068837165833,0.7586666345596313,0.6880513429641724
7,0.7804000377655029,0.6282950043678284,0.7239999771118164,0.8047378659248352
8,0.7997333407402039,0.565287709236145,0.7720000147819519,0.6539214253425598
9,0.8113666772842407,0.5370790362358093,0.7770000100135803,0.6439510583877563
10,0.8266000151634216,0.49531519412994385,0.7876666784286499,0.6030985713005066
11,0.8297333717346191,0.48396795988082886,0.7946666479110718,0.6009085774421692
