epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.25813332200050354,2.0734188556671143,0.10133333504199982,3.7681005001068115
1,0.3668999969959259,1.686992883682251,0.13866665959358215,5.461817741394043
2,0.42063334584236145,1.5702364444732666,0.26733332872390747,2.4070234298706055
3,0.46336665749549866,1.476802110671997,0.43433332443237305,1.7397416830062866
4,0.4933333396911621,1.3955485820770264,0.4729999899864197,1.4084804058074951
5,0.5163000226020813,1.3409231901168823,0.5323333144187927,1.2953946590423584
6,0.5368333458900452,1.2846006155014038,0.40066665410995483,1.8756197690963745
7,0.5707666873931885,1.2029144763946533,0.5709999799728394,1.2436912059783936
8,0.5889000296592712,1.163809895515442,0.48499998450279236,1.6421490907669067
9,0.6012333631515503,1.1146864891052246,0.5943333506584167,1.17463219165802
10,0.6093666553497314,1.0910770893096924,0.5706666707992554,1.2648119926452637
11,0.6207666993141174,1.0600823163986206,0.547333300113678,1.4107426404953003
