epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.31369999051094055,1.9108561277389526,0.16366666555404663,2.572500705718994
1,0.4308333396911621,1.5338083505630493,0.27166667580604553,2.0279433727264404
2,0.5112666487693787,1.347334384918213,0.47099998593330383,1.4777520895004272
3,0.5632333159446716,1.2188833951950073,0.5516666769981384,1.233362078666687
4,0.597100019454956,1.1299903392791748,0.5503333210945129,1.3205770254135132
5,0.6431000232696533,1.004920244216919,0.6243333220481873,1.040541172027588
6,0.6644666790962219,0.9388672709465027,0.6930000185966492,0.8757773637771606
7,0.6774666905403137,0.9091081023216248,0.6613333225250244,0.9316812753677368
8,0.7031333446502686,0.8365301489830017,0.7203333377838135,0.7954420447349548
9,0.7140666842460632,0.8048771023750305,0.734666645526886,0.7607917189598083
10,0.7235666513442993,0.7810908555984497,0.7323333024978638,0.7554646134376526
11,0.7374333143234253,0.737037181854248,0.7493333220481873,0.7088318467140198
