epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.38013333082199097,1.6993322372436523,0.2056666612625122,2.7726266384124756
1,0.5405666828155518,1.279813528060913,0.22566665709018707,2.6251637935638428
2,0.6259333491325378,1.06046724319458,0.484333336353302,1.515033483505249
3,0.6755666732788086,0.9263663291931152,0.6256666779518127,1.0786805152893066
4,0.7158333659172058,0.8182599544525146,0.6859999895095825,0.9277148246765137
5,0.7390333414077759,0.7494557499885559,0.684333324432373,0.933041512966156
6,0.7809666991233826,0.6248844265937805,0.7456666827201843,0.7593836188316345
7,0.8005666732788086,0.5748169422149658,0.7436666488647461,0.7434090375900269
8,0.829200029373169,0.49021682143211365,0.7730000019073486,0.6762957572937012
9,0.8427333235740662,0.4534289538860321,0.7853333353996277,0.6342760920524597
10,0.8477666974067688,0.43017277121543884,0.7836666703224182,0.6566935777664185
11,0.8629000186920166,0.38622310757637024,0.7886666655540466,0.6450070738792419
