epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3802666664123535,1.7153130769729614,0.10366666316986084,6.468719959259033
1,0.5177000164985657,1.3308537006378174,0.1379999965429306,4.003861427307129
2,0.607200026512146,1.1200677156448364,0.5113333463668823,1.4190748929977417
3,0.6599666476249695,0.9711368083953857,0.6236666440963745,1.111635446548462
4,0.6952666640281677,0.8764376640319824,0.687333345413208,0.9059934020042419
5,0.7180666923522949,0.8101788759231567,0.7059999704360962,0.8342911005020142
6,0.7466333508491516,0.7427896857261658,0.7093333005905151,0.8743170499801636
7,0.7788666486740112,0.6377013921737671,0.7646666765213013,0.6956992149353027
8,0.7975666522979736,0.5883376002311707,0.7516666650772095,0.7377161979675293
9,0.8164333701133728,0.5227552056312561,0.784333348274231,0.6288714408874512
10,0.8302000164985657,0.4887002408504486,0.7879999876022339,0.6533570289611816
11,0.8393666744232178,0.4588141143321991,0.7996666431427002,0.6178827285766602
