epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3641333281993866,1.991933822631836,0.16833333671092987,2.472506523132324
1,0.5262333154678345,1.315609097480774,0.18333333730697632,2.493218183517456
2,0.61326664686203,1.0845972299575806,0.4703333377838135,1.6471995115280151
3,0.6631667017936707,0.9484722018241882,0.643666684627533,0.9971902370452881
4,0.7042999863624573,0.8491732478141785,0.6916666626930237,0.8863574862480164
5,0.7247333526611328,0.7840102314949036,0.7126666307449341,0.8281655311584473
6,0.7466333508491516,0.729363203048706,0.6693333387374878,0.9891549944877625
7,0.7763000130653381,0.6361694931983948,0.7543333172798157,0.703273594379425
8,0.7903666496276855,0.591371476650238,0.7793333530426025,0.6416616439819336
9,0.8015333414077759,0.5602410435676575,0.7699999809265137,0.6553035378456116
10,0.8219333291053772,0.5046277642250061,0.7933333516120911,0.5990149974822998
11,0.8295666575431824,0.48019132018089294,0.7929999828338623,0.5958282947540283
