epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.29073333740234375,2.0431947708129883,0.10233332961797714,3.2062528133392334
1,0.42160001397132874,1.5490341186523438,0.14999999105930328,4.0373640060424805
2,0.5092999935150146,1.3509385585784912,0.33933332562446594,1.9551922082901
3,0.565933346748352,1.2145519256591797,0.5393333435058594,1.3419320583343506
4,0.6128000020980835,1.1028034687042236,0.609666645526886,1.1241447925567627
5,0.6409000158309937,1.0193034410476685,0.6089999675750732,1.0471184253692627
6,0.6832000017166138,0.8972244262695312,0.6713333129882812,0.9269026517868042
7,0.70496666431427,0.8423247337341309,0.6223333477973938,1.1621062755584717
8,0.7315333485603333,0.7668426632881165,0.7326666712760925,0.761481523513794
9,0.7369000315666199,0.7482143044471741,0.7419999837875366,0.7465448379516602
10,0.7561666965484619,0.6972638368606567,0.7680000066757202,0.6771135926246643
11,0.7595666646957397,0.6803946495056152,0.7553333044052124,0.7137186527252197
