epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.17436666786670685,2.2114758491516113,0.15399999916553497,3.1538193225860596
1,0.2719666659832001,1.8960670232772827,0.20233333110809326,2.792868137359619
2,0.3378666639328003,1.7408453226089478,0.2866666615009308,2.0286707878112793
3,0.40103334188461304,1.5955151319503784,0.47733333706855774,1.4301615953445435
4,0.460666686296463,1.4454805850982666,0.5540000200271606,1.2575033903121948
5,0.5268666744232178,1.3407455682754517,0.2536666691303253,2.094503402709961
6,0.5699000358581543,1.2286964654922485,0.4673333168029785,1.5225608348846436
7,0.6201000213623047,1.088869333267212,0.6523333191871643,0.9952896237373352
8,0.6373000144958496,1.045453429222107,0.6656666398048401,0.9254563450813293
9,0.6606333255767822,0.9782790541648865,0.6986666321754456,0.8437727093696594
10,0.6804666519165039,0.935081958770752,0.7036666870117188,0.8388347625732422
11,0.6963666677474976,0.8879167437553406,0.7239999771118164,0.7828752994537354
