epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3621666729450226,1.7558202743530273,0.09666666388511658,3.586667060852051
1,0.5338666439056396,1.2912020683288574,0.2083333283662796,2.6963961124420166
2,0.6163666844367981,1.0960038900375366,0.3426666557788849,1.9989427328109741
3,0.6577000021934509,0.9803147912025452,0.5013333559036255,1.5404601097106934
4,0.6974000334739685,0.8698235154151917,0.6613333225250244,0.9917378425598145
5,0.718999981880188,0.8063588738441467,0.6940000057220459,0.8807872533798218
6,0.7395666837692261,0.7510440349578857,0.7289999723434448,0.8328214287757874
7,0.7563333511352539,0.6981658339500427,0.7020000219345093,0.8877931237220764
8,0.7939333319664001,0.591423511505127,0.7566666603088379,0.713074266910553
9,0.8092333674430847,0.5417641401290894,0.781000018119812,0.6535343527793884
10,0.8173333406448364,0.5189947485923767,0.7663333415985107,0.7081204056739807
11,0.8415666818618774,0.4482422173023224,0.7886666655540466,0.6487277150154114
