epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3026333451271057,1.8833283185958862,0.10300000011920929,4.724054336547852
1,0.45133334398269653,1.4778521060943604,0.2056666612625122,2.7423934936523438
2,0.5487333536148071,1.2471051216125488,0.5526666641235352,1.25731360912323
3,0.6195999979972839,1.075463056564331,0.5706666707992554,1.2374169826507568
4,0.6518333554267883,0.9850530028343201,0.5690000057220459,1.2720855474472046
5,0.7039666771888733,0.8453760743141174,0.6949999928474426,0.8844649195671082
6,0.7248666882514954,0.786284863948822,0.6480000019073486,0.9558731317520142
7,0.7522000074386597,0.7083902359008789,0.7170000076293945,0.7969864010810852
8,0.7621666789054871,0.6746863722801208,0.7273333072662354,0.7818764448165894
9,0.7700333595275879,0.6552302837371826,0.7300000190734863,0.7566448450088501
10,0.786300003528595,0.6096376776695251,0.7429999709129333,0.7350492477416992
11,0.7903333306312561,0.5938770174980164,0.7490000128746033,0.7195287942886353
