epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.406900018453598,1.6938306093215942,0.17866666615009308,3.0350332260131836
1,0.5724666714668274,1.1856228113174438,0.2789999842643738,2.3377583026885986
2,0.6583666801452637,0.9601399898529053,0.6259999871253967,1.0465378761291504
3,0.7083666920661926,0.8236758708953857,0.5963333249092102,1.20517897605896
4,0.7611333131790161,0.6738243103027344,0.75,0.6988793015480042
5,0.7851333618164062,0.6089520454406738,0.7406666874885559,0.7853853106498718
6,0.8151333332061768,0.5177294611930847,0.7643333077430725,0.6679717302322388
7,0.8302333354949951,0.47544044256210327,0.7836666703224182,0.6306370496749878
8,0.8390666842460632,0.4533153474330902,0.7776666879653931,0.6505914330482483
9,0.8632000088691711,0.3886164128780365,0.800000011920929,0.5975627303123474
10,0.8690666556358337,0.3665209710597992,0.7896666526794434,0.6401214003562927
11,0.8817333579063416,0.3324931561946869,0.8063333034515381,0.5984714031219482
