epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.36773332953453064,1.885812520980835,0.1353333294391632,4.143672943115234
1,0.49320000410079956,1.4040820598602295,0.14866666495800018,3.929593086242676
2,0.5535666942596436,1.2459921836853027,0.25,2.54787278175354
3,0.6033000349998474,1.121151089668274,0.43666666746139526,1.8074169158935547
4,0.6367999911308289,1.0277043581008911,0.3583333194255829,2.0975773334503174
5,0.6869333386421204,0.8840233087539673,0.6306666731834412,1.0626055002212524
6,0.7124000191688538,0.8178818821907043,0.643666684627533,1.0406183004379272
7,0.7269999980926514,0.7721628546714783,0.6599999666213989,0.9630030989646912
8,0.7397666573524475,0.7352870106697083,0.6439999938011169,1.0265272855758667
9,0.774566650390625,0.6401500701904297,0.6349999904632568,1.0311522483825684
10,0.7963666915893555,0.5737214684486389,0.65666663646698,1.0076777935028076
11,0.8109000325202942,0.5378403663635254,0.6803333163261414,0.9656581878662109
