epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3590666651725769,2.0301239490509033,0.16899999976158142,2.981231689453125
1,0.4933333396911621,1.4487032890319824,0.15266665816307068,3.138093948364258
2,0.5827333331108093,1.1903318166732788,0.4676666557788849,1.5273325443267822
3,0.6215333342552185,1.072038173675537,0.6516666412353516,0.9681715369224548
4,0.6532666683197021,0.9756662249565125,0.6129999756813049,1.0730165243148804
5,0.6917333602905273,0.8689708709716797,0.6940000057220459,0.8548938035964966
6,0.7107000350952148,0.81944340467453,0.7136666774749756,0.806591808795929
7,0.7235333323478699,0.7878010869026184,0.7256666421890259,0.7581059336662292
8,0.7335000038146973,0.7627493739128113,0.734333336353302,0.719153642654419
9,0.7437666654586792,0.7219605445861816,0.7453333139419556,0.7086883187294006
10,0.7552000284194946,0.6958001255989075,0.7436666488647461,0.704698383808136
11,0.7662667036056519,0.6679872870445251,0.7643333077430725,0.6531697511672974
