epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3361666798591614,1.866445779800415,0.12333333492279053,3.9488489627838135
1,0.4687333405017853,1.4620277881622314,0.20466665923595428,2.89192533493042
2,0.5490666627883911,1.2664644718170166,0.5476666688919067,1.2569307088851929
3,0.6153666973114014,1.1035863161087036,0.6010000109672546,1.1425448656082153
4,0.6543333530426025,0.9998976588249207,0.6733333468437195,0.9406529664993286
5,0.6816666722297668,0.9175633788108826,0.6603333353996277,0.9452196359634399
6,0.7291666865348816,0.7868576049804688,0.7316666841506958,0.7580746412277222
7,0.7495999932289124,0.7278890609741211,0.7296666502952576,0.7605053782463074
8,0.7749333381652832,0.6481775045394897,0.7599999904632568,0.6828018426895142
9,0.7842333316802979,0.618553876876831,0.750333309173584,0.7125990390777588
10,0.7997333407402039,0.5728483200073242,0.7759999632835388,0.6542859077453613
11,0.8057000041007996,0.5464255809783936,0.7836666703224182,0.6430876851081848
