epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3499666750431061,1.7850385904312134,0.11633333563804626,3.0194602012634277
1,0.5118666887283325,1.3485891819000244,0.19833333790302277,2.568751573562622
2,0.6045666933059692,1.1160989999771118,0.3799999952316284,1.950316071510315
3,0.6632333397865295,0.9606356620788574,0.6336666345596313,1.029644250869751
4,0.6981333494186401,0.8712511658668518,0.7043333053588867,0.8571785092353821
5,0.7249000072479248,0.7944340109825134,0.6833333373069763,0.9657964706420898
6,0.767633318901062,0.6680406928062439,0.7373332977294922,0.7557195425033569
7,0.7834666967391968,0.6189762949943542,0.7136666774749756,0.8708913326263428
8,0.8132666945457458,0.5372425317764282,0.7680000066757202,0.6995901465415955
9,0.8231666684150696,0.5013046860694885,0.777999997138977,0.6727515459060669
10,0.8396666646003723,0.45945999026298523,0.7870000004768372,0.6468318104743958
11,0.8470333218574524,0.4341683089733124,0.784333348274231,0.6443586349487305
