epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.4066333472728729,1.6841381788253784,0.10766666382551193,3.915987968444824
1,0.5568666458129883,1.2377084493637085,0.32833331823349,2.0657460689544678
2,0.6323666572570801,1.037341833114624,0.5849999785423279,1.173378348350525
3,0.6787000298500061,0.9077453017234802,0.6103333234786987,1.187902808189392
4,0.7134000062942505,0.8182786703109741,0.7080000042915344,0.8686380386352539
5,0.7369999885559082,0.7502719759941101,0.6913333535194397,0.8763567805290222
6,0.7807333469390869,0.6209572553634644,0.7630000114440918,0.6689534187316895
7,0.80076664686203,0.5627925395965576,0.7646666765213013,0.6800383925437927
8,0.8274333477020264,0.48658081889152527,0.7580000162124634,0.7325916886329651
9,0.8457666635513306,0.435640424489975,0.7943333387374878,0.6220737099647522
10,0.853600025177002,0.40616148710250854,0.793666660785675,0.6301590800285339
11,0.8593666553497314,0.39050912857055664,0.7943333387374878,0.6141022443771362
