epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.2921333312988281,1.9469987154006958,0.10199999809265137,9.079506874084473
1,0.3997333347797394,1.6229534149169922,0.1146666631102562,5.59546422958374
2,0.4613000154495239,1.4887385368347168,0.27166667580604553,2.670654296875
3,0.5002333521842957,1.3883247375488281,0.25466665625572205,3.0219149589538574
4,0.5489000082015991,1.257861614227295,0.4313333332538605,1.599180817604065
5,0.5680333375930786,1.2008470296859741,0.3336666524410248,2.250264883041382
6,0.6025999784469604,1.1236441135406494,0.39100000262260437,1.9706841707229614
7,0.6185333132743835,1.0763522386550903,0.4496666491031647,1.7104051113128662
8,0.6267666816711426,1.0485891103744507,0.429666668176651,1.8071669340133667
9,0.638533353805542,1.0238184928894043,0.40533334016799927,1.9892390966415405
10,0.6411666870117188,1.006090760231018,0.42266666889190674,1.9033806324005127
11,0.6407666802406311,1.0044920444488525,0.45766666531562805,1.7576990127563477
