epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.39783334732055664,1.7750630378723145,0.11999999731779099,3.3894076347351074
1,0.5717999935150146,1.1947975158691406,0.2540000081062317,2.753811836242676
2,0.6550000309944153,0.9780856966972351,0.6046666502952576,1.156436800956726
3,0.6913000345230103,0.8675775527954102,0.6953333020210266,0.8807096481323242
4,0.7281000018119812,0.7768742442131042,0.7136666774749756,0.8089097142219543
5,0.7512000203132629,0.7083101868629456,0.6946666836738586,0.9320772886276245
6,0.7889333367347717,0.6030858159065247,0.7663333415985107,0.6761248111724854
7,0.8043333292007446,0.5551857948303223,0.7663333415985107,0.6440830826759338
8,0.8272333145141602,0.49182790517807007,0.7929999828338623,0.5989581346511841
9,0.836566686630249,0.45954638719558716,0.7950000166893005,0.588805615901947
10,0.8544999957084656,0.4143252372741699,0.8053333163261414,0.575756847858429
11,0.8602666854858398,0.3951936364173889,0.8016666769981384,0.5821970105171204
