epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.18383333086967468,2.58146595954895,0.1093333289027214,2.4470739364624023
1,0.2324666678905487,1.9705127477645874,0.2043333351612091,2.0761325359344482
2,0.26030001044273376,1.9068470001220703,0.2666666507720947,1.869508147239685
3,0.2894333302974701,1.8313720226287842,0.3109999895095825,1.7861862182617188
4,0.31913334131240845,1.7605637311935425,0.20499999821186066,2.8032350540161133
5,0.37400001287460327,1.6347895860671997,0.3866666555404663,1.6490422487258911
6,0.4066333472728729,1.554984450340271,0.4000000059604645,1.58051598072052
7,0.43369999527931213,1.490138292312622,0.3580000102519989,1.7816354036331177
8,0.4691333472728729,1.4121546745300293,0.5236666798591614,1.3353642225265503
9,0.48563334345817566,1.3661047220230103,0.5333333015441895,1.291152000427246
10,0.5041999816894531,1.3190096616744995,0.5373333096504211,1.2695204019546509
11,0.5118333101272583,1.2938402891159058,0.5516666769981384,1.2288365364074707
