epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.2214333415031433,2.152996063232422,0.16499999165534973,3.8669018745422363
1,0.3365333378314972,1.729495882987976,0.09566666930913925,4.563577651977539
2,0.3991999924182892,1.5547611713409424,0.23133333027362823,2.385572671890259
3,0.460666686296463,1.4478070735931396,0.38233333826065063,1.893308401107788
4,0.510200023651123,1.3491954803466797,0.45533332228660583,1.6051928997039795
5,0.5463666915893555,1.2724292278289795,0.4399999976158142,1.6143207550048828
6,0.578000009059906,1.1799898147583008,0.515666663646698,1.3632148504257202
7,0.5982666611671448,1.1273038387298584,0.5740000009536743,1.1612939834594727
8,0.6088666915893555,1.1034235954284668,0.562333345413208,1.243943214416504
9,0.6231333613395691,1.0563427209854126,0.5806666612625122,1.1997697353363037
10,0.6381000280380249,1.0192047357559204,0.5976666808128357,1.1339858770370483
11,0.6380333304405212,1.0129530429840088,0.5823333263397217,1.1840598583221436
