epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.3457333445549011,1.8734681606292725,0.1599999964237213,3.5887458324432373
1,0.492900013923645,1.3903789520263672,0.2980000078678131,2.1873955726623535
2,0.5735666751861572,1.1947510242462158,0.5583333373069763,1.2577321529388428
3,0.6277666687965393,1.063281536102295,0.6103333234786987,1.1086970567703247
4,0.6630666851997375,0.9617888331413269,0.6896666884422302,0.9068613052368164
5,0.692133367061615,0.8807644248008728,0.7083333134651184,0.8387518525123596
6,0.7175666689872742,0.8106377720832825,0.7059999704360962,0.8727132678031921
7,0.7646999955177307,0.6830523014068604,0.7569999694824219,0.7044600248336792
8,0.7802000045776367,0.6312732100486755,0.7699999809265137,0.6825693845748901
9,0.7939000129699707,0.593539834022522,0.768666684627533,0.6935840845108032
10,0.820900022983551,0.5128506422042847,0.7739999890327454,0.6646772623062134
11,0.8385999798774719,0.4574308395385742,0.7923333048820496,0.625681459903717
