epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.21453332901000977,2.167227268218994,0.0820000022649765,7.6943488121032715
1,0.31033334136009216,1.8719735145568848,0.10066666454076767,10.22221565246582
2,0.36256667971611023,1.7398959398269653,0.10966666787862778,4.865925312042236
3,0.4074999988079071,1.6192400455474854,0.11633333563804626,5.251641750335693
4,0.430566668510437,1.563714623451233,0.10333333164453506,4.7198686599731445
5,0.4556666612625122,1.5083115100860596,0.09399999678134918,4.90769100189209
6,0.4653666615486145,1.4767353534698486,0.11733333021402359,4.4151740074157715
7,0.475433349609375,1.4504390954971313,0.12666666507720947,4.338456153869629
8,0.47699999809265137,1.4469492435455322,0.13566666841506958,4.087887763977051
9,0.48250001668930054,1.4273529052734375,0.11533333361148834,4.179399013519287
10,0.48536667227745056,1.4284723997116089,0.1223333328962326,4.038923740386963
11,0.487199991941452,1.422705054283142,0.11999999731779099,4.041163921356201
