epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.25806668400764465,2.065133571624756,0.10700000077486038,4.306604862213135
1,0.38386666774749756,1.618640422821045,0.21466666460037231,2.6115570068359375
2,0.46540001034736633,1.4271371364593506,0.29633334279060364,1.8919470310211182
3,0.5354000329971313,1.278543472290039,0.5609999895095825,1.231894612312317
4,0.5863333344459534,1.1599717140197754,0.5719999670982361,1.1751644611358643
5,0.6223666667938232,1.0713413953781128,0.6439999938011169,1.0214775800704956
6,0.6484666466712952,1.0054713487625122,0.5673333406448364,1.2695618867874146
7,0.6968333125114441,0.8805277943611145,0.7049999833106995,0.8494088649749756
8,0.7157666683197021,0.8241600394248962,0.7383333444595337,0.754974901676178
9,0.7272666692733765,0.7917635440826416,0.718666672706604,0.8454634547233582
10,0.7513333559036255,0.7254750728607178,0.7559999823570251,0.7134205102920532
11,0.7590333223342896,0.6970459818840027,0.7336666584014893,0.7723027467727661
