epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.2929333448410034,1.9754183292388916,0.17299999296665192,2.6872828006744385
1,0.40593335032463074,1.5904269218444824,0.1899999976158142,2.316321849822998
2,0.4833666682243347,1.406201720237732,0.3426666557788849,1.820840835571289
3,0.5367666482925415,1.2794853448867798,0.437666654586792,1.5223023891448975
4,0.5776333212852478,1.1792306900024414,0.5953333377838135,1.1613937616348267
5,0.6091333627700806,1.1033985614776611,0.6556666493415833,0.9738152623176575
6,0.6394333243370056,1.0264050960540771,0.6223333477973938,1.072455883026123
7,0.6703333258628845,0.9295880198478699,0.7086666822433472,0.820671558380127
8,0.6900666952133179,0.8767363429069519,0.7116666436195374,0.828171968460083
9,0.7126333117485046,0.8132128715515137,0.7206666469573975,0.7755619287490845
10,0.7207333445549011,0.7873295545578003,0.7226666808128357,0.7677940130233765
11,0.7345333695411682,0.7466601133346558,0.7436666488647461,0.7140414118766785
