epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.4437333345413208,1.6587133407592773,0.14033332467079163,2.7908811569213867
1,0.6078000068664551,1.1079541444778442,0.2939999997615814,2.274277925491333
2,0.6795666813850403,0.9060252904891968,0.5206666588783264,1.4405033588409424
3,0.7246666550636292,0.7900587916374207,0.6643333435058594,0.9797167778015137
4,0.7536666989326477,0.7052111625671387,0.6990000009536743,0.8569349646568298
5,0.776033341884613,0.6400280594825745,0.7269999980926514,0.7920737266540527
6,0.7921666502952576,0.5850529074668884,0.765999972820282,0.6791460514068604
7,0.8092666864395142,0.5442934036254883,0.7643333077430725,0.7164204120635986
8,0.8507000207901001,0.42618706822395325,0.778333306312561,0.6600202918052673
9,0.8641000390052795,0.38600024580955505,0.7860000133514404,0.6425493955612183
10,0.8881333470344543,0.3177819550037384,0.7929999828338623,0.6340333223342896
11,0.8985666632652283,0.28634294867515564,0.8036666512489319,0.6156001091003418
